artist,track,track_url,tags,description,cluster,vibe
twenty one pilots,Doubt,https://www.last.fm/music/twenty+one+pilots/_/Doubt,"indie pop, indie, alternative, indietronica, summer, desperate, autumn, winter, Christian hip hop, alt-pop","Artist twenty one pilots with song Doubt tagged by:indie pop, indie, alternative, indietronica, summer, desperate, autumn, winter, Christian hip hop, alt-pop",3,Reflective
The Weeknd,After Hours,https://www.last.fm/music/The+Weeknd/_/After+Hours,"rnb, alternative rnb, The Weeknd, synthpop, future garage, ambient pop, pop, 2020, canada, House","Artist The Weeknd with song After Hours tagged by:rnb, alternative rnb, The Weeknd, synthpop, future garage, ambient pop, pop, 2020, canada, House",3,Reflective
Cafuné,Tek It,https://www.last.fm/music/Cafun%C3%A9/_/Tek+It,"indie pop, indie, pop, rock, 2019, tiktokcore, rap, alternative, best of 2022, 2020s","Artist Cafuné with song Tek It tagged by:indie pop, indie, pop, rock, 2019, tiktokcore, rap, alternative, best of 2022, 2020s",4,Euphoric
The Neighbourhood,Nervous,https://www.last.fm/music/The+Neighbourhood/_/Nervous,"alternative, indie, rock, rap, Lo-Fi, claire, 2018 single","Artist The Neighbourhood with song Nervous tagged by:alternative, indie, rock, rap, Lo-Fi, claire, 2018 single",3,Reflective
Artemas,if u think i'm pretty,https://www.last.fm/music/Artemas/_/if+u+think+i%27m+pretty,"alternative pop, indietronica, alternative rnb, one track mind","Artist Artemas with song if u think i'm pretty tagged by:alternative pop, indietronica, alternative rnb, one track mind",6,Calm
Ari Abdul,Babydoll,https://www.last.fm/music/Ari+Abdul/_/Babydoll,"pop, alt-pop, rnb, synth-pop, alternative rnb, indie, electronic, alternative rock, indie pop, alternative","Artist Ari Abdul with song Babydoll tagged by:pop, alt-pop, rnb, synth-pop, alternative rnb, indie, electronic, alternative rock, indie pop, alternative",4,Euphoric
Lana Del Rey,Say Yes to Heaven,https://www.last.fm/music/Lana+Del+Rey/_/Say+Yes+to+Heaven,"dream pop, alternative, indie, Death Never Came, indie pop, soft rock, female vocalists, best of 2023, 2023, downbeat","Artist Lana Del Rey with song Say Yes to Heaven tagged by:dream pop, alternative, indie, Death Never Came, indie pop, soft rock, female vocalists, best of 2023, 2023, downbeat",7,Melancholic
The Neighbourhood,Alleyways,https://www.last.fm/music/The+Neighbourhood/_/Alleyways,"indie, chill, indie pop, indie rock, sonic rock, alternative, Hip-Hop, play it loud, dream pop, alternative rock","Artist The Neighbourhood with song Alleyways tagged by:indie, chill, indie pop, indie rock, sonic rock, alternative, Hip-Hop, play it loud, dream pop, alternative rock",1,Determined
The Neighbourhood,Female Robbery,https://www.last.fm/music/The+Neighbourhood/_/Female+Robbery,"alternative, indie, alternative rock, indie rock, rock, indie pop, chill, 10s, 2013, itunes uk single of the week","Artist The Neighbourhood with song Female Robbery tagged by:alternative, indie, alternative rock, indie rock, rock, indie pop, chill, 10s, 2013, itunes uk single of the week",1,Determined
Jhené Aiko,The Worst,https://www.last.fm/music/Jhen%C3%A9+Aiko/_/The+Worst,"rnb, soul, jhene aiko, chillwave rnb, female vocalists, pop, r&b, pbrnb, 2014 single, bbc radio1 playlist 2014","Artist Jhené Aiko with song The Worst tagged by:rnb, soul, jhene aiko, chillwave rnb, female vocalists, pop, r&b, pbrnb, 2014 single, bbc radio1 playlist 2014",6,Calm
Miguel,Sure Thing,https://www.last.fm/music/Miguel/_/Sure+Thing,"sexy, rnb, r&b, miguel, Love, soul, male vocalists, songs i never get sick of, Hip-Hop, Real R&B","Artist Miguel with song Sure Thing tagged by:sexy, rnb, r&b, miguel, Love, soul, male vocalists, songs i never get sick of, Hip-Hop, Real R&B",6,Calm
Sonder,What You Heard,https://www.last.fm/music/Sonder/_/What+You+Heard,"rnb, ambient pop, Neo-Soul, alternative rnb, solaceful, dark rnb","Artist Sonder with song What You Heard tagged by:rnb, ambient pop, Neo-Soul, alternative rnb, solaceful, dark rnb",3,Reflective
Brent Faiyaz,Been Away,https://www.last.fm/music/Brent+Faiyaz/_/Been+Away,"rnb, alternative rnb, Neo-Soul, contemporary rnb, Trap Soul","Artist Brent Faiyaz with song Been Away tagged by:rnb, alternative rnb, Neo-Soul, contemporary rnb, Trap Soul",3,Reflective
Brent Faiyaz,All Mine,https://www.last.fm/music/Brent+Faiyaz/_/All+Mine,"soul, pop, rnb, american, alternative rnb, Neo-Soul","Artist Brent Faiyaz with song All Mine tagged by:soul, pop, rnb, american, alternative rnb, Neo-Soul",3,Reflective
SZA,Supermodel,https://www.last.fm/music/SZA/_/Supermodel,"Neo-Soul, rnb, Psychedelic Soul, soul, alternative rnb, sza, Hip-Hop, alternative, pop, singer-songwriter","Artist SZA with song Supermodel tagged by:Neo-Soul, rnb, Psychedelic Soul, soul, alternative rnb, sza, Hip-Hop, alternative, pop, singer-songwriter",4,Euphoric
Frank Ocean,Self Control,https://www.last.fm/music/Frank+Ocean/_/Self+Control,"rnb, soul, art pop, alternative rnb, Frank Ocean, Masterpiece, sad, yung lean, classic, music","Artist Frank Ocean with song Self Control tagged by:rnb, soul, art pop, alternative rnb, Frank Ocean, Masterpiece, sad, yung lean, classic, music",3,Reflective
Steve Lacy,Give You the World,https://www.last.fm/music/Steve+Lacy/_/Give+You+the+World,"Psychedelic Soul, Love, chill, rnb, progressive soul, bedroom pop, Neo-Soul, jazz fusion, sad, funk","Artist Steve Lacy with song Give You the World tagged by:Psychedelic Soul, Love, chill, rnb, progressive soul, bedroom pop, Neo-Soul, jazz fusion, sad, funk",3,Reflective
"Tyler, The Creator",Like Him (feat. Lola Young),"https://www.last.fm/music/Tyler,+The+Creator/_/Like+Him+(feat.+Lola+Young)","singer-songwriter, Neo-Psychedelia, Neo-Soul, Psychedelic Soul, progressive soul, Psychedelic Rock, indie, art pop, rnb, love at first listen","Artist Tyler, The Creator with song Like Him (feat. Lola Young) tagged by:singer-songwriter, Neo-Psychedelia, Neo-Soul, Psychedelic Soul, progressive soul, Psychedelic Rock, indie, art pop, rnb, love at first listen",3,Reflective
"Tyler, The Creator",Judge Judy,"https://www.last.fm/music/Tyler,+The+Creator/_/Judge+Judy","rnb, Psychedelic Soul, Conscious Hip Hop, pop soul, bedroom pop, MINHAS músicas, 2024, tyler the creator, chillwave","Artist Tyler, The Creator with song Judge Judy tagged by:rnb, Psychedelic Soul, Conscious Hip Hop, pop soul, bedroom pop, MINHAS músicas, 2024, tyler the creator, chillwave",3,Reflective
Joji,Die for You,https://www.last.fm/music/Joji/_/Die+for+You,"dream pop, rnb, alternative rnb, contemporary rnb, rock, pop, alternative, alternative pop, synth pop, alternative rock","Artist Joji with song Die for You tagged by:dream pop, rnb, alternative rnb, contemporary rnb, rock, pop, alternative, alternative pop, synth pop, alternative rock",4,Euphoric
SZA,Kitchen,https://www.last.fm/music/SZA/_/Kitchen,"dream pop, bedroom pop, sza, Psychedelic Soul, 2024, indie, indie pop, Neo-Psychedelia, psychedelic pop, art pop","Artist SZA with song Kitchen tagged by:dream pop, bedroom pop, sza, Psychedelic Soul, 2024, indie, indie pop, Neo-Psychedelia, psychedelic pop, art pop",4,Euphoric
Kali Uchis,It's Just Us,https://www.last.fm/music/Kali+Uchis/_/It%27s+Just+Us,"dream pop, indie pop, Neo-Psychedelia, bedroom pop, Psychedelic Soul, female vocalists, Neo-Soul, title is a full sentence, reverbfest, contemporary rnb","Artist Kali Uchis with song It's Just Us tagged by:dream pop, indie pop, Neo-Psychedelia, bedroom pop, Psychedelic Soul, female vocalists, Neo-Soul, title is a full sentence, reverbfest, contemporary rnb",6,Calm
SZA,Another Life,https://www.last.fm/music/SZA/_/Another+Life,"rnb, Psychedelic Soul, bedroom pop, sza, pop, indie, soul, doo-wop, alternative, 2024","Artist SZA with song Another Life tagged by:rnb, Psychedelic Soul, bedroom pop, sza, pop, indie, soul, doo-wop, alternative, 2024",4,Euphoric
Frank Ocean,Seigfried,https://www.last.fm/music/Frank+Ocean/_/Seigfried,"art pop, dream pop, ambient pop, Neo-Soul, Psychedelic Soul, spoken word, rnb, Frank Ocean, alternative rnb, 4 Stars","Artist Frank Ocean with song Seigfried tagged by:art pop, dream pop, ambient pop, Neo-Soul, Psychedelic Soul, spoken word, rnb, Frank Ocean, alternative rnb, 4 Stars",3,Reflective
SZA,20 Something,https://www.last.fm/music/SZA/_/20+Something,"Neo-Soul, rnb, indie folk, singer-songwriter, alt, acoustic, soul, alternative rnb, 2010s, numbers","Artist SZA with song 20 Something tagged by:Neo-Soul, rnb, indie folk, singer-songwriter, alt, acoustic, soul, alternative rnb, 2010s, numbers",4,Euphoric
Paramore,crushcrushcrush,https://www.last.fm/music/Paramore/_/crushcrushcrush,"rock, pop punk, female vocalists, alternative, Paramore, alternative rock, pop rock, punk rock, punk, emo","Artist Paramore with song crushcrushcrush tagged by:rock, pop punk, female vocalists, alternative, Paramore, alternative rock, pop rock, punk rock, punk, emo",1,Determined
All Time Low,"Dear Maria, Count Me In","https://www.last.fm/music/All+Time+Low/_/Dear+Maria,+Count+Me+In","pop punk, All Time Low, alternative, punk rock, rock, emo, punk, catchy, pop rock, <3","Artist All Time Low with song Dear Maria, Count Me In tagged by:pop punk, All Time Low, alternative, punk rock, rock, emo, punk, catchy, pop rock, <3",7,Melancholic
Fall Out Boy,"Dance, Dance","https://www.last.fm/music/Fall+Out+Boy/_/Dance,+Dance","pop punk, rock, punk, emo, Fall Out Boy, alternative, punk rock, alternative rock, dance, 00s","Artist Fall Out Boy with song Dance, Dance tagged by:pop punk, rock, punk, emo, Fall Out Boy, alternative, punk rock, alternative rock, dance, 00s",1,Determined
Fall Out Boy,"Sugar, We're Goin Down","https://www.last.fm/music/Fall+Out+Boy/_/Sugar,+We%27re+Goin+Down","pop punk, rock, alternative, emo, Fall Out Boy, punk rock, punk, 2005, alternative rock, catchy","Artist Fall Out Boy with song Sugar, We're Goin Down tagged by:pop punk, rock, alternative, emo, Fall Out Boy, punk rock, punk, 2005, alternative rock, catchy",1,Determined
The All-American Rejects,Dirty Little Secret,https://www.last.fm/music/The+All-American+Rejects/_/Dirty+Little+Secret,"rock, pop punk, alternative, punk, alternative rock, emo, pop rock, The All-American Rejects, punk rock, 00s","Artist The All-American Rejects with song Dirty Little Secret tagged by:rock, pop punk, alternative, punk, alternative rock, emo, pop rock, The All-American Rejects, punk rock, 00s",1,Determined
Yellowcard,Ocean Avenue,https://www.last.fm/music/Yellowcard/_/Ocean+Avenue,"punk rock, rock, pop punk, alternative, Yellowcard, punk, alternative rock, emo, summer, 00s","Artist Yellowcard with song Ocean Avenue tagged by:punk rock, rock, pop punk, alternative, Yellowcard, punk, alternative rock, emo, summer, 00s",1,Determined
Good Charlotte,The Anthem,https://www.last.fm/music/Good+Charlotte/_/The+Anthem,"punk rock, pop punk, rock, punk, Good Charlotte, alternative, alternative rock, pop rock, pop, 00s","Artist Good Charlotte with song The Anthem tagged by:punk rock, pop punk, rock, punk, Good Charlotte, alternative, alternative rock, pop rock, pop, 00s",2,Nostalgic
blink-182,All the Small Things,https://www.last.fm/music/blink-182/_/All+the+Small+Things,"punk rock, pop punk, punk, rock, Blink 182, 90s, alternative, alternative rock, pop, american","Artist blink-182 with song All the Small Things tagged by:punk rock, pop punk, punk, rock, Blink 182, 90s, alternative, alternative rock, pop, american",1,Determined
Paramore,Ain't It Fun,https://www.last.fm/music/Paramore/_/Ain%27t+It+Fun,"rock, pop rock, alternative rock, alternative, 2013, Funk Rock, new wave, 2010s, power pop, gospel","Artist Paramore with song Ain't It Fun tagged by:rock, pop rock, alternative rock, alternative, 2013, Funk Rock, new wave, 2010s, power pop, gospel",1,Determined
Paramore,Hard Times,https://www.last.fm/music/Paramore/_/Hard+Times,"new wave, pop rock, pop, synthpop, indie, alternative dance, alternative, indie pop, rock, Disco","Artist Paramore with song Hard Times tagged by:new wave, pop rock, pop, synthpop, indie, alternative dance, alternative, indie pop, rock, Disco",1,Determined
Avril Lavigne,Complicated,https://www.last.fm/music/Avril+Lavigne/_/Complicated,"pop, pop rock, rock, female vocalists, avril lavigne, 00s, Canadian, alternative rock, alternative, punk rock","Artist Avril Lavigne with song Complicated tagged by:pop, pop rock, rock, female vocalists, avril lavigne, 00s, Canadian, alternative rock, alternative, punk rock",7,Melancholic
Avril Lavigne,What the Hell,https://www.last.fm/music/Avril+Lavigne/_/What+the+Hell,"pop rock, pop, avril lavigne, female vocalists, rock, Canadian, pop punk, catchy, 2011, WHAT THE HELL","Artist Avril Lavigne with song What the Hell tagged by:pop rock, pop, avril lavigne, female vocalists, rock, Canadian, pop punk, catchy, 2011, WHAT THE HELL",7,Melancholic
Olivia Rodrigo,so american,https://www.last.fm/music/Olivia+Rodrigo/_/so+american,"rock, pop, new wave, pop rock, guts, First Love Song, power pop, post-punk, indie rock, Rock Pop","Artist Olivia Rodrigo with song so american tagged by:rock, pop, new wave, pop rock, guts, First Love Song, power pop, post-punk, indie rock, Rock Pop",7,Melancholic
The All-American Rejects,Gives You Hell,https://www.last.fm/music/The+All-American+Rejects/_/Gives+You+Hell,"rock, alternative, pop rock, alternative rock, catchy, The All-American Rejects, pop punk, Gives You Hell, pop, punk","Artist The All-American Rejects with song Gives You Hell tagged by:rock, alternative, pop rock, alternative rock, catchy, The All-American Rejects, pop punk, Gives You Hell, pop, punk",1,Determined
Neon Trees,Everybody Talks,https://www.last.fm/music/Neon+Trees/_/Everybody+Talks,"alternative, indie rock, catchy, rock, summer, pop, american, indie, power pop, pop rock","Artist Neon Trees with song Everybody Talks tagged by:alternative, indie rock, catchy, rock, summer, pop, american, indie, power pop, pop rock",1,Determined
5 Seconds of Summer,She Looks So Perfect,https://www.last.fm/music/5+Seconds+of+Summer/_/She+Looks+So+Perfect,"pop rock, pop punk, pop, australian, 2014, power pop, alternative rock, rock, 10s, so addictive","Artist 5 Seconds of Summer with song She Looks So Perfect tagged by:pop rock, pop punk, pop, australian, 2014, power pop, alternative rock, rock, 10s, so addictive",0,Confident
OneRepublic,Counting Stars,https://www.last.fm/music/OneRepublic/_/Counting+Stars,"pop rock, rock, pop, love at first listen, KICK, alternative, melancholic, OneRepublic, 2013, One Republic","Artist OneRepublic with song Counting Stars tagged by:pop rock, rock, pop, love at first listen, KICK, alternative, melancholic, OneRepublic, 2013, One Republic",2,Nostalgic
Paramore,Brick by Boring Brick,https://www.last.fm/music/Paramore/_/Brick+by+Boring+Brick,"rock, alternative, pop punk, Paramore, alternative rock, punk, female vocalists, indie, indie rock, punk rock","Artist Paramore with song Brick by Boring Brick tagged by:rock, alternative, pop punk, Paramore, alternative rock, punk, female vocalists, indie, indie rock, punk rock",1,Determined
Harry Styles,Cherry,https://www.last.fm/music/Harry+Styles/_/Cherry,"pop, rock, Love, folk, acoustic, alternative, indie pop, alternative pop, alternative rock, love songs","Artist Harry Styles with song Cherry tagged by:pop, rock, Love, folk, acoustic, alternative, indie pop, alternative pop, alternative rock, love songs",2,Nostalgic
Lana Del Rey,Radio,https://www.last.fm/music/Lana+Del+Rey/_/Radio,"indie, pop, female vocalists, Love, Lana Del Rey, indie pop, alternative, summer, <3, american","Artist Lana Del Rey with song Radio tagged by:indie, pop, female vocalists, Love, Lana Del Rey, indie pop, alternative, summer, <3, american",7,Melancholic
Plain White T's,Hey There Delilah,https://www.last.fm/music/Plain+White+T%27s/_/Hey+There+Delilah,"acoustic, indie, Love, rock, alternative, emo, pop, Mellow, Hey There Delilah, Plain White T's","Artist Plain White T's with song Hey There Delilah tagged by:acoustic, indie, Love, rock, alternative, emo, pop, Mellow, Hey There Delilah, Plain White T's",0,Confident
Green Day,Good Riddance (Time of Your Life),https://www.last.fm/music/Green+Day/_/Good+Riddance+(Time+of+Your+Life),"acoustic, rock, punk rock, punk, green day, alternative, 90s, alternative rock, pop punk, Ballad","Artist Green Day with song Good Riddance (Time of Your Life) tagged by:acoustic, rock, punk rock, punk, green day, alternative, 90s, alternative rock, pop punk, Ballad",2,Nostalgic
